0.0011634026758261544,0.020811654526534856,0.43367346938775514,0.3654822335025381,0.8838383838383839,0
0.027007562117392876,0.03537981269510926,0.4693877551020409,0.5329949238578681,0.7121212121212122,1
0.04686850779756794,0.031217481789802284,0.6071428571428572,0.2284263959390863,0.3787878787878788,2
0.0636270463422066,0.02705515088449531,0.47959183673469397,0.5380710659898478,0.045454545454545414,3
0.18415002354505416,0.02705515088449531,0.4438775510204082,0.517766497461929,0.0,4
0.26827511703276924,0.016649323621227882,0.4438775510204082,0.5380710659898478,0.5353535353535354,5
0.07423617074319272,0.012486992715920908,0.38775510204081637,0.5025380710659899,0.29292929292929293,6
0.05728373175258304,0.019771071800208113,0.48469387755102045,0.4162436548223351,0.8383838383838385,7
0.08473449488933826,0.015608740894901142,0.0204081632653062,0.6243654822335026,0.8535353535353536,8
0.09188111132655606,0.031217481789802284,0.7244897959183674,0.8324873096446702,0.5303030303030303,9
0.18439932411844548,0.015608740894901142,0.41326530612244905,0.8477157360406093,0.702020202020202,10
0.08226918921913522,0.015608740894901142,0.48469387755102045,0.5837563451776651,0.31313131313131315,11
0.05944433672197447,0.031217481789802284,0.5969387755102041,0.15736040609137056,0.35353535353535354,12
0.008088418603362789,0.02705515088449531,0.39795918367346944,0.5888324873096448,0.6060606060606061,13
0.2595218969003629,0.012486992715920908,0.33673469387755106,0.5076142131979696,0.5606060606060606,14
0.23999335198470959,0.011446409989594175,0.41326530612244905,0.5076142131979696,0.5,15
0.03063627046342207,0.015608740894901142,0.06632653061224497,0.5786802030456853,0.994949494949495,16
0.21691919891415753,0.011446409989594175,0.30102040816326536,0.7461928934010152,0.8484848484848484,17
0.28960416608958206,0.008324661810613941,0.43367346938775514,0.5126903553299493,0.5202020202020202,18
0.00033240076452175846,0.019771071800208113,0.4948979591836735,0.5126903553299493,0.4898989898989899,19
0.06166034181878619,0.04861602497398543,0.4438775510204082,0.517766497461929,0.21212121212121215,20
0.17079859283676355,0.008324661810613941,0.43367346938775514,0.5076142131979696,0.3686868686868687,21
0.06720035456081551,0.031217481789802284,0.489795918367347,0.44670050761421326,0.7070707070707071,22
